1,1,119.61,334.25,134.62,55.97000000000003,1,1,1.0
1,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
1,3,732.22,265.43,71.85000000000002,43.860000000000014,1,1,1.0
2,1,97.68,332.74,134.62,55.96999999999997,1,1,1.0
2,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
2,3,722.39,266.94,71.84000000000003,43.870000000000005,1,1,1.0
3,1,82.55,341.06,134.63,55.95999999999998,1,1,1.0
3,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
3,3,708.02,269.21,71.85000000000002,43.870000000000005,1,1,1.0
4,1,50.79,341.06,134.62,55.95999999999998,1,1,1.0
4,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
4,3,695.92,267.7,71.84000000000003,43.860000000000014,1,1,1.0
5,1,34.91,346.35,134.62,55.96999999999997,1,1,1.0
5,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
5,3,682.3,269.21,71.85000000000002,43.870000000000005,1,1,1.0
6,1,2.39,354.67,134.62,55.96999999999997,1,1,1.0
6,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
6,3,670.96,272.24,71.84999999999991,43.860000000000014,1,1,1.0
7,1,0.12,359.97,134.62,55.95999999999998,1,1,1.0
7,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
7,3,652.81,273.75,71.85000000000002,43.860000000000014,1,1,1.0
8,1,0.12,359.97,104.38,55.22999999999996,1,1,1.0
8,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
8,3,641.46,275.26,71.84999999999991,43.870000000000005,1,1,1.0
9,1,0.12,359.97,81.67999999999999,56.02999999999997,1,1,1.0
9,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
9,3,627.09,278.29,71.85000000000002,43.85999999999996,1,1,1.0
10,1,0.12,359.97,51.38,62.129999999999995,1,1,1.0
10,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
10,3,609.7,282.07,71.84999999999991,43.860000000000014,1,1,1.0
11,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
11,3,590.79,283.58,80.15000000000009,47.69999999999999,1,1,1.0
12,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
12,3,581.71,284.34,80.14999999999998,47.69,1,1,1.0
13,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
13,3,565.83,285.85,80.14999999999998,47.69999999999999,1,1,1.0
14,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
14,3,549.19,291.14,80.14999999999998,47.69999999999999,1,1,1.0
15,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
15,3,529.53,291.14,80.14999999999998,47.69999999999999,1,1,1.0
16,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
16,3,512.89,294.93,80.14999999999998,47.69,1,1,1.0
17,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
17,3,497.01,296.44,80.14999999999998,47.69,1,1,1.0
18,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
18,3,476.59,300.22,80.14000000000004,47.69,1,1,1.0
19,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
19,3,459.19,300.97,80.15000000000003,47.69999999999999,1,1,1.0
20,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
20,3,447.09,304.0,80.15000000000003,47.69,1,1,1.0
21,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
21,3,433.48,310.05,80.13999999999999,47.69999999999999,1,1,1.0
22,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
22,3,416.84,309.29,80.15000000000003,47.69999999999999,1,1,1.0
23,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
23,3,394.15,316.1,80.15000000000003,47.69999999999999,1,1,1.0
24,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
24,3,378.27,316.86,80.15000000000003,47.69,1,1,1.0
25,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
25,3,360.87,319.13,80.14999999999998,47.69,1,1,1.0
26,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
26,3,341.21,324.42,80.15000000000003,47.69999999999999,1,1,1.0
27,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
27,3,326.08,327.45,80.15000000000003,47.69,1,1,1.0
28,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
28,3,310.2,328.96,80.15000000000003,47.69,1,1,1.0
29,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
29,3,286.0,335.77,80.14999999999998,47.69,1,1,1.0
30,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
30,3,265.58,340.3,80.15000000000003,47.69999999999999,1,1,1.0
31,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
31,3,241.38,344.08,80.14999999999998,47.69999999999999,1,1,1.0
32,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
32,3,221.71,347.11,80.15,47.69,1,1,1.0
33,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
33,3,207.34,350.13,80.15,47.69999999999999,1,1,1.0
34,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
34,3,180.12,355.43,80.14999999999998,47.69,1,1,1.0
35,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
35,3,166.5,356.18,80.15,47.69999999999999,1,1,1.0
36,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
36,3,113.6,363.75,123.20000000000002,54.44999999999999,1,1,1.0
37,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
37,3,87.13,366.02,123.20000000000002,54.450000000000045,1,1,1.0
38,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
38,3,58.39,372.07,123.2,54.44999999999999,1,1,1.0
39,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
39,3,37.97,376.61,123.19999999999999,54.44999999999999,1,1,1.0
40,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
40,3,13.01,379.63,123.2,54.44999999999999,1,1,1.0
41,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
41,3,1.67,387.19,123.2,54.45999999999998,1,1,1.0
42,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
42,3,1.67,387.19,98.23,56.70999999999998,1,1,1.0
43,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
43,3,1.67,387.19,73.23,62.81,1,1,1.0
44,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
44,3,1.67,387.19,43.73,71.11000000000001,1,1,1.0
45,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
46,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
47,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
48,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
49,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
50,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
51,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
52,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
53,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
54,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
55,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
56,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
57,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
58,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
59,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
60,2,208.86,251.81,97.56,42.360000000000014,1,1,1.0
